Time,Period,POB,KWH,SWH,HWH,MWH,FWH,BES,HAS,HOS,RIS,SBA,SBB,SHO,DEO,PEL,PES,REO,DEL,FLA,LRD,SSK,MES,GRH,MAC,HAD,SAI,RED,BWH,SSH,NCO,PCO,CAP,PWN,CEP,KCR,SCR,ZG,ZL,ZM,ZS,DF,PS,PL,BC,BD,BFF,SPO,COR,PB,BB,DR,DL,DC,DIN,RelPOB,RelKWH,RelSWH,RelHWH,RelMWH,RelFWH,RelBES,RelHAS,RelHOS,RelRIS,RelSBA,RelSBB,RelSHO,RelDEO,RelPEL,RelPES,RelREO,RelDEL,RelFLA,RelLRD,RelSSK,RelMES,RelGRH,RelMAC,RelHAD,RelSAI,RelRED,RelBWH,RelSSH,RelNCO,RelPCO,RelCAP,RelPWN,RelCEP,RelKCR,RelSCR,RelZG,RelZL,RelZM,RelZS,RelDF,RelPS,RelPL,RelBC,RelBD,RelBFF,RelSPO,RelCOR,RelPB,RelBB,RelDR,RelDL,RelDC,RelDIN,PelDemRatio,PiscivPlankRatio,DivCount,InfEpiRatio,BSSslope,HabitCover
1989,2,168.990115,86863.59259,74830.08228,32908.75033,833228.6547,849072.7305,6695.784287,153498.9812,111356.3744,5180.733111,27358.7859,5085.502844,568754.092,1368434.831,1714207.474,722802.4645,605702.099,91726.24163,80749.87063,1710457.284,351364.4267,27028623.02,586110.9316,4973021.759,920405.0382,1041548.27,561017.0543,3550818.872,9540766.416,3310328.77,3535838.175,2095356.574,71213211.44,30597054,4407.382232,2292.6522,6123494.65,1201499197,431007327.5,66505669.5,166863330.1,1866904113,9280501730,19648919.86,2472237571,9851208.352,9995760.26,10516971.4,3733116436,9602015589,4229716648,21487255133,0,76603275914,0.332335,2.479069,0.428016,0.253454,1.748066,1.245705,1.817667,1.084135,5.657321,1.036752,4.409072,0.947632,3.160175,1.214005,265.372204,5.783677,1.285865,1.215744,1.104195,10.836253,3.777998,7.70679,6.280296,12.279512,4.954266,2.934175,1.733668,3.031098,18.938741,3.236326,15.511046,0.361841,248.196811,20.64679,0.633549,2.281256,0.967168,62.835584,12.898917,1.081776,91.155524,40.828327,202.96027,5.405606,680.136237,1.27821,1.036757,1.044419,816.415258,2088.405176,6.530034,17.752586,1,0.995692,9.05121E+19,1.40157E+27,31.8,55257228720,-1546565.669,0.296837
1989,3,166.37218,87542.35479,73728.50444,32956.15054,864028.4004,864875.3177,6218.765909,153776.0072,112777.5473,5227.951648,27086.78255,4868.953422,579229.0707,1482376.541,1764166.122,796163.0595,610818.3928,73952.07894,84819.13623,1941025.877,370511.4178,22402172.23,607647.724,5014235.452,955484.5593,1053690.866,620859.4458,3836023.336,9966583.082,3467504.87,3654971.005,2312333.487,72218035.81,35537442.79,4399.630877,2740.27818,6119005.75,1184009933,708170352.5,13874319.26,252259317.9,2169787020,9265791807,19915335.57,2541125749,9858912.396,9996334.244,10513450.21,3632393743,9655359582,4218601868,21564900027,0,76801821781,0.327186,2.498441,0.421715,0.253819,1.812683,1.26889,1.688174,1.086092,5.729522,1.046201,4.365237,0.90728,3.218377,1.315088,273.106179,6.37069,1.296726,0.980164,1.159839,12.296973,3.983874,6.387629,6.511067,12.381278,5.143088,2.968382,1.918594,3.274558,19.784002,3.389988,16.033659,0.399311,251.698888,23.980548,0.632435,2.726657,0.966459,61.920936,21.193678,0.225679,137.806373,47.452236,202.638571,5.4789,699.088034,1.279209,1.036816,1.044069,794.387672,2100.00731,6.512874,17.816736,1,0.998272,8.97679E+19,1.42778E+27,32.4,57242875807,-1272323.002,0.297158
1989,4,163.875314,88194.48928,72894.0329,33007.30201,870075.9484,875434.828,6026.00957,153510.7934,115039.5689,5260.569143,26604.44888,4949.133348,589450.1042,1451449.033,1922750.122,866348.5266,617755.0995,80337.24325,88245.37742,2166811.45,369082.0079,25486354.52,609721.5147,4336018.433,988607.2792,1068087.661,641364.4288,4113213.363,10492486.29,3429008.409,3144873.106,2458741.262,82328700.45,45409039.32,4391.796758,2692.216402,6108287.86,1271094930,828558168.6,74337908.29,56334304.63,1159222238,6790739244,20188520.7,2612190389,9862211.367,9996895.555,10508046.97,3375566853,9724534009,4249145530,21442733432,0,80461301480,0.322276,2.517052,0.416942,0.254213,1.82537,1.284382,1.635847,1.084219,5.844441,1.052729,4.287505,0.922221,3.275168,1.287651,297.656174,6.932295,1.311453,1.064793,1.20669,13.727391,3.968504,7.267036,6.533288,10.706607,5.321378,3.00894,1.981959,3.511177,20.827937,3.352352,13.795957,0.424593,286.937219,30.641868,0.631309,2.678834,0.964766,66.475277,24.796569,1.209174,30.774785,25.351653,148.510319,5.554055,718.638598,1.279638,1.036875,1.043533,738.220822,2115.052508,6.560029,17.715803,1,1.045838,4.0331E+19,1.693E+27,31.18,59453081511,-1453898.293,0.297235
1989,5,166.565497,90046.32314,74391.54857,33046.50936,839502.0008,859459.1955,5865.194131,151038.5537,116972.8436,5266.930716,26530.85265,5005.742412,584297.7782,1574405.661,2083504.009,933808.9923,624176.176,80556.0879,91518.21874,2377822.972,388861.1478,28329996.61,542727.8628,4336018.433,1017536.172,1091605.037,656644.807,4392147.674,10643905.62,3399576.51,3151184.714,2567329.823,71182273.92,60335662.11,4384.153668,2693.686499,6098074.428,1254593307,786945777.6,126637755.4,552615.3088,921822108.1,5209121821,20464954.9,2682673848,9848433.572,9998558.249,10501868.71,3152438651,9756474538,4282819881,20992029232,0,82977029789,0.327566,2.569903,0.425508,0.254515,1.761228,1.260944,1.592192,1.066758,5.942659,1.054002,4.275644,0.932769,3.24654,1.396731,322.542084,7.472096,1.325084,1.067694,1.251444,15.064212,4.181177,8.077856,5.815438,10.706607,5.477094,3.075191,2.029179,3.749285,21.128509,3.323578,13.823645,0.443345,248.088985,40.714304,0.63021,2.680297,0.963153,65.612281,23.55122,2.059879,0.301887,20.159822,113.921079,5.630105,738.029272,1.27785,1.037047,1.042919,689.423718,2121.999463,6.612017,17.343435,1,1.078538,2.332858,1.6376E+27,28,61742677733,-1622831.165,0.295736
1990,1,174.693912,90990.88249,74415.50584,30985.56374,840826.767,860095.3108,5753.119108,155830.2763,114496.2618,5279.837356,27040.95445,5053.807623,597656.561,1690075.524,2223562.289,987295.9885,621723.7916,85858.98705,94633.90918,2586555.384,408430.8359,30241731.17,563586.64,4336018.433,1053894.805,972774.6073,571094.5231,3340034.486,9401456.387,3339320.333,3284471.804,1266812.966,62971684.04,44575178.04,4378.476107,2177.000259,6087886.636,1222361442,558807427.6,38704763.55,4144192.887,931691023.6,5419597133,20745390.25,2754733738,9856224.232,10001177.29,10493880.81,3020187642,9758194651,4287965165,20765355340,0,83765011225,0.343552,2.596861,0.425645,0.238642,1.764007,1.261877,1.561767,1.100601,5.816839,1.056585,4.357851,0.941726,3.320766,1.499348,344.224159,7.900085,1.319878,1.137979,1.294048,16.386593,4.391597,8.622957,6.038944,10.706607,5.672801,2.740431,1.76481,2.851166,18.662206,3.264669,14.408349,0.218763,219.472916,30.079182,0.629394,2.166179,0.961544,63.92663,16.723638,0.629568,2.263925,20.375651,118.524077,5.707256,757.853638,1.278861,1.037319,1.042126,660.501036,2122.373582,6.61996,17.156159,1,1.08878,1.898495,1.13879E+27,28,64126310520,-1735729.944,0.295863
1990,2,169.610346,81238.20675,73311.20954,31009.68822,841349.4416,853071.9659,6711.175643,153544.5779,111629.9695,5200.6328,27510.3292,5092.026769,571042.345,1374227.122,1706500.718,719537.8014,595954.3111,90799.53983,80257.17432,1733194.877,363444.5872,28441398.95,584370.3848,5176847.666,962606.4226,977523.9874,614842.7331,3485700.364,10008579.45,3327805.597,3418627.276,2913301.315,62824420.3,46605908.58,4371.954335,2223.016255,6080423.683,1190156504,370369937.3,232742559.7,23954302.34,1115165682,5910566053,21027185.01,2824390985,9864803.285,10001825.37,10485950.27,3572315421,9772075479,4348501968,21481655563,0,84524289286,0.333554,2.318521,0.419328,0.238828,1.765103,1.251573,1.821846,1.084457,5.671221,1.040734,4.433494,0.948847,3.172889,1.219143,264.179141,5.757554,1.265171,1.203461,1.097457,10.980302,3.907888,8.109621,6.261646,12.782804,5.181423,2.75381,1.900001,2.975511,19.867366,3.253412,14.996864,0.50309,218.959663,31.449512,0.628456,2.211966,0.960365,62.242387,11.084199,3.785771,13.085961,24.388156,129.261339,5.78478,777.017014,1.279974,1.037386,1.041338,781.248821,2125.392614,6.71342,17.74796,1,1.098649,8.90248E+19,1.21637E+27,31.62,66358514477,-1629789.623,0.296068
1990,3,166.984395,81809.68759,72229.97187,31053.75636,871719.8139,868686.4907,6230.981278,154290.0652,113119.6396,5248.698557,27233.56509,4875.709056,581128.9169,1488533.639,1748728.415,790796.5284,601782.4088,72808.45801,84037.73391,1965598.416,382913.6521,23454914.9,604915.4855,4460221.221,1012750.621,979672.3376,742417.7589,3764754.972,10536526.53,3504961.643,3551010.195,3014815.21,66413859.32,49090456.37,4365.14337,2686.873614,6078953.849,1183402190,330563332.1,78868783.03,412964704.5,1623286881,9353701655,21314739.78,2893224238,9872370.013,10002268.67,10477669.51,3566921184,9812845700,4365411760,21411785135,0,80310363188,0.32839,2.334831,0.413144,0.239168,1.828819,1.274481,1.69149,1.089723,5.746901,1.050353,4.388892,0.908539,3.228933,1.32055,270.716306,6.327748,1.277544,0.965006,1.149154,12.452647,4.117227,6.687803,6.481791,11.013292,5.451334,2.759862,2.294237,3.213721,20.915358,3.426607,15.577602,0.52062,231.469804,33.126076,0.627477,2.673518,0.960133,61.889153,9.892892,1.282873,225.597883,35.500532,204.561119,5.863889,795.953701,1.280956,1.037432,1.040516,780.069126,2134.259995,6.739526,17.690233,1,1.043876,8.82376E+19,1.19403E+27,32.28,68604287333,-1334288.98,0.296237
1990,4,164.478509,82482.53084,71400.22446,31101.11686,876809.8008,878808.9477,6035.163823,154912.9134,115075.9583,5281.143157,26728.92365,4955.755786,590765.3159,1455338.761,1896084.037,860254.3351,608726.9829,78487.85855,87462.2635,2192104.978,380585.6312,26608749.49,605662.0906,3698060.934,1065155.428,983926.8244,720880.1084,4025492.644,11105117.11,3478892.974,3097858.634,3004154.343,75613326.29,53275659.59,4358.01089,2664.437875,6070821.868,1363963405,456153094.9,651299540.1,560090684.7,1589983471,10529057938,21610045.43,2962910891,9902829.523,10003347.85,10479599.12,3698843083,9864888740,4407145710,21741923421,0,77509176165,0.323462,2.354034,0.408398,0.239532,1.839497,1.289332,1.638332,1.094122,5.84629,1.056846,4.307565,0.923455,3.282476,1.291101,293.528064,6.883531,1.292286,1.040282,1.195982,13.887633,4.092195,7.587069,6.489791,9.131346,5.733414,2.771848,2.22768,3.436296,22.04403,3.401121,13.589713,0.518779,263.532371,35.950238,0.626452,2.651194,0.958848,71.33208,13.651464,10.593984,305.971118,34.772201,230.265616,5.94513,815.125167,1.284908,1.037544,1.040708,808.919834,2145.579177,6.803957,17.962991,1,1.007466,3.95487E+19,1.42496E+27,31.14,70901384534,-1520004.824,0.296026
1990,5,167.204897,84226.4476,72964.9288,31137.11543,844692.8016,861680.339,5872.691199,152319.1658,116813.3482,5286.747688,26633.66328,5012.476586,584856.2768,1576942.808,2052775.744,926986.5737,613706.3557,78601.66795,90692.29475,2404017.491,400852.8785,29120448.83,538861.564,3698060.934,1114151.915,999735.5752,712037.8666,4283640.332,11446618.26,3440349.486,3107280.66,2943037.779,81771066.04,62331652.69,4350.845345,2745.029301,6060172.453,1376709925,578594876.9,102685165.9,223309972.8,1093271640,8098779499,21911001.48,3033789927,9906798.191,10004607.13,10483549.39,3515292348,9920824855,4443096347,21847383226,0,81303907176,0.328824,2.403805,0.417347,0.23981,1.772118,1.264202,1.594227,1.075803,5.934556,1.057967,4.292213,0.934024,3.249644,1.398982,317.785118,7.417505,1.302857,1.04179,1.24015,15.230162,4.310116,8.303241,5.77401,9.131346,5.997147,2.816383,2.200356,3.656659,22.721921,3.36344,13.631046,0.508225,284.993717,42.061192,0.625422,2.731385,0.957166,71.998693,17.315825,1.670268,121.991677,23.909344,177.116553,6.027926,834.624669,1.285423,1.037675,1.0411,768.778139,2157.745088,6.859459,18.050121,1,1.05679,2.37614,1.32316E+27,28,73542955687,-1669396.179,0.290853
1991,1,175.364492,85143.28342,72988.68538,29251.12847,845994.5445,862302.532,5759.558807,156496.2331,114325.845,5298.322095,27140.08184,5059.540518,597992.6502,1692053.119,2198418.302,981730.2289,614859.516,84240.3893,93976.98638,2614534.935,421217.1781,31066091.44,561113.0328,3698060.934,1166908.661,906492.8389,613174.0667,3257997.501,10109001.21,3401501.539,3239276.98,2014851.373,76729475.04,31835932.11,4345.781533,2306.599179,6281416.316,1563883534,700373077.1,33978203.31,642386501.3,1105085555,8534506338,22216539.79,3105807753,9930095.755,10006070.07,10482348.59,2993826134,9962485762,4423784321,21523477226,0,81767395189,0.34487,2.429972,0.417483,0.225284,1.774849,1.265115,1.563516,1.105304,5.808181,1.060284,4.373826,0.942794,3.322633,1.501102,340.331681,7.85555,1.305305,1.116526,1.285066,16.563852,4.52908,8.858011,6.012439,9.131346,6.281121,2.553706,1.894845,2.781136,20.066706,3.32546,14.210088,0.347939,267.422443,21.482781,0.624694,2.295134,0.99211,81.787433,20.960326,0.552687,350.928379,24.167709,186.645697,6.111983,854.437463,1.288446,1.037826,1.040981,654.735896,2166.806191,6.829644,17.782512,1,1.062815,1.970652,1.12755E+27,28.02,76051389157,-1784298.909,0.291162
1991,2,170.278052,75815.23779,71890.75099,29273.86415,845698.8378,854812.2637,6723.099968,154193.4366,111935.4541,5217.868974,27609.07988,5097.827126,571311.6064,1376473.069,1697528.639,715411.486,588735.8064,89658.96726,80101.53404,1752604.887,375032.6067,29480139.58,583632.2526,4615431.235,1088001.804,927931.5262,623780.8394,3411451.274,10744569.22,3426758.746,3372216.266,6684662.19,76538338.12,34215954.81,4339.913135,2446.372258,6269767.824,1520747007,1009515427,125090996.9,24183013.42,1517321838,8689169177,22520560.53,3176147581,9953794.493,10007681.78,10481370.96,3383350796,9988646528,4469279117,22330436064,0,83325472095,0.334867,2.163751,0.411203,0.225459,1.774228,1.254126,1.825083,1.08904,5.68674,1.044184,4.449409,0.949928,3.174385,1.221136,262.790195,5.724536,1.249847,1.188344,1.095329,11.10327,4.032487,8.405801,6.253737,11.39654,5.856389,2.614102,1.927622,2.912129,21.32833,3.350153,14.793268,1.154356,266.756281,23.088812,0.623851,2.434212,0.99027,79.531494,30.212145,2.03472,13.210903,33.183125,190.028102,6.195622,873.788623,1.291521,1.037993,1.040883,739.923134,2172.496068,6.899881,18.449215,1,1.083067,8.67443E+19,1.2033E+27,31.7,78456891366,-1691050.763,0.29169
1991,3,167.641726,76394.75468,70810.08392,29314.50307,876284.6198,870410.0817,6243.467198,155078.1742,113930.834,5265.181761,27333.81873,4882.705447,581595.4117,1492911.567,1749364.208,789072.4445,592872.0325,72365.60019,84283.26419,1989686.222,395568.6625,24278280.68,605522.4939,5008306.885,1144577.848,947094.6929,702956.5086,3697351.45,11321074.18,3673582.721,3503762.149,8545305.877,78576946.79,39295587.32,4333.824147,3055.394935,6260368.912,1484793830,1178664770,705979276.5,448963364.8,1841278978,7447151432,22830008.14,3247006837,9973876.387,10009247.32,10479548.04,3200367083,10040049738,4479547113,22072326015,0,84430062444,0.329683,2.18029,0.405022,0.225772,1.838395,1.27701,1.694879,1.095289,5.788113,1.053652,4.405048,0.909842,3.231525,1.324434,270.814731,6.313952,1.258627,0.959137,1.152511,12.60525,4.253298,6.922572,6.488295,12.366639,6.160921,2.668087,2.172292,3.156183,22.472712,3.591459,15.370334,1.475666,273.861369,26.516531,0.622975,3.040208,0.988786,77.651227,35.27434,11.4834,245.263538,40.267918,162.865749,6.280754,893.282683,1.294126,1.038156,1.040702,699.905444,2183.676088,6.915733,18.235967,1,1.097424,8.76843E+19,1.16982E+27,32.38,80886879848,-1382827.767,0.29221
1991,4,165.125794,76919.3603,69989.20955,29357.74262,882903.0115,881153.5688,6048.975117,155405.8141,116421.585,5296.937345,26822.78123,4963.015332,591797.3361,1462511.208,1901958.224,859494.6933,597018.2437,78403.44794,87784.51863,2220120.835,392718.8743,26543133.62,607116.6665,4319248.936,1204876.157,966348.8265,704039.6602,3967590.832,12043451.17,3693760.663,2991537.602,8791732.613,81134018,47628006.38,4327.57182,3121.260678,6248538.353,1482590915,1046339684,52676880.19,2172288971,1899279681,6390785513,23146559.4,3317385469,9985472.474,10011604.13,10475584.89,3184756784,10072882213,4502597011,21877624182,0,84610305626,0.324735,2.195262,0.400327,0.226105,1.85228,1.292772,1.642082,1.097603,5.914653,1.060007,4.322691,0.924807,3.28821,1.297464,294.437432,6.877453,1.26743,1.039163,1.200388,14.065122,4.222656,7.56836,6.505377,10.6652,6.485489,2.722328,2.17564,3.386869,23.906654,3.611186,13.123303,1.518221,282.773436,32.13922,0.622077,3.105746,0.986917,77.53602,31.314198,0.856838,1186.696555,41.536366,139.763516,6.36784,912.644519,1.295631,1.0384,1.040309,696.491544,2190.817038,6.951319,18.075106,1,1.099767,3.94735E+19,1.37045E+27,31.26,83313805598,-1515990.035,0.292439
1991,5,167.880186,78519.72883,71631.17751,29390.84603,852954.3876,865129.8475,5889.148966,152873.0291,118710.0335,5302.945074,26754.48716,5019.828087,586641.2695,1588908.127,2056222.889,925878.0775,600320.5364,78405.47694,91049.01746,2434594.553,413641.1116,28857891.78,539315.101,4319248.936,1262216.748,994560.2166,724738.3167,4234579.142,12333013,3689729.824,3027032.762,8921121.264,88086423.79,59918180.03,4321.546087,3166.108086,6238203.439,1449898696,800258676.7,8523109.125,17162530.5,1807461174,6089481820,23466908.68,3385162722,9978289.802,10014511.52,10470962.86,3621002115,10086112826,4597686157,22680178481,0,85914786293,0.330152,2.240937,0.409719,0.22636,1.78945,1.269263,1.598695,1.079714,6.030914,1.061209,4.311685,0.935394,3.259561,1.409597,318.318762,7.408635,1.27444,1.03919,1.245028,15.423876,4.44762,8.228377,5.77887,10.6652,6.794136,2.801803,2.239603,3.614779,24.481444,3.607245,13.279014,1.540564,307.004403,40.432588,0.62121,3.15037,0.985285,75.826294,23.94964,0.138636,9.375694,39.528338,133.174144,6.455971,931.290691,1.294699,1.038702,1.03985,791.896375,2193.69465,7.098122,18.738169,1,1.116723,2.370346,1.2584E+27,28.04,85809080360,-1653681.753,0.291711
1992,1,176.068676,79378.66315,71654.43149,27468.49287,854267.7472,865756.1153,5776.672454,157028.194,116340.2534,5314.231478,27265.65245,5066.597539,599559.4425,1704022.113,2195532.468,979861.2773,598682.407,83641.36508,94252.66571,2645319.84,434317.3022,30736943.14,559968.6606,4319248.936,1307334.023,910257.1792,626187.4524,3255788.047,10812120.61,3612928.353,3161654.248,4204541.191,80412208.64,40672210.44,4317.107937,2544.593136,6229205.246,1412251835,594342449.2,36366974.02,169855.042,1875469151,8639408048,23793268.55,3455850787,9995150.93,10017259.33,10476416.12,3492935524,10135262493,4609562272,22019829464,0,85550928746,0.346255,2.26545,0.409852,0.211555,1.792205,1.270182,1.568161,1.109062,5.910521,1.063467,4.394063,0.944109,3.331339,1.51172,339.884932,7.840595,1.270963,1.108586,1.288835,16.758883,4.669938,8.764159,6.000177,10.6652,7.036989,2.564311,1.935059,2.77925,21.462422,3.53216,13.869572,0.726071,280.25774,27.445472,0.620572,2.531945,0.983864,73.857451,17.787108,0.591542,0.09279,41.015641,188.939849,6.545756,950.737654,1.296887,1.038987,1.040391,763.888806,2204.384533,7.116457,18.192594,1,1.111993,1.988215,1.34573E+27,27.98,88443816504,-1764650.342,0.294845
1992,2,170.938463,70928.04177,70572.28408,27489.20123,854696.4531,858817.854,6741.688642,154704.3914,112852.4179,5231.841923,27733.76369,5103.849043,572340.2659,1385963.383,1684888.962,713416.6146,576467.0879,88592.60374,80285.68541,1769038.603,385948.2456,29000191.53,580629.018,5141103.309,1206757.825,940040.3343,672440.155,3443174.559,11527392.31,3603940.682,3296866.563,6719416.45,80247532.6,42275342.48,4311.981558,2589.871269,6225937.807,1374378068,400379349.1,62544768.76,27976538.76,2826195381,6679270721,24122077.77,3526263644,10008104.04,10018731.15,10474797.97,3968175726,10194870177,4671726313,22916282652,0,86964287989,0.336166,2.024271,0.403662,0.211714,1.793105,1.260003,1.830129,1.092649,5.733326,1.04698,4.469503,0.95105,3.180101,1.229555,260.833478,5.708574,1.223801,1.17421,1.097847,11.207383,4.149856,8.268952,6.221557,12.694543,6.495617,2.648214,2.07799,2.939209,22.88226,3.523374,14.462723,1.160358,279.683801,28.52726,0.619836,2.576998,0.983348,71.876742,11.982302,1.017348,15.283262,61.807583,146.072554,6.636215,970.108906,1.298567,1.039139,1.040231,867.821635,2217.348998,7.212429,18.933236,1,1.130364,8.69151E+19,1.44353E+27,31.58,90984587090,-1662461.041,0.296798
1992,3,168.275811,71442.68747,69508.44904,27526.3641,885679.5801,874539.7611,6257.726456,155457.4815,114180.2041,5279.072635,27453.75668,4887.670403,581767.8178,1502653.446,1736057.342,786769.5364,583428.3598,71597.71688,84364.77901,2004315.17,406703.2274,23889442.77,602360.7563,4797618.248,1248831.417,969715.564,734281.9178,3807107.674,12078932.21,3811424.109,3431196.141,7003823.772,82505823.98,44868252.38,4306.544464,3099.756936,6225643.573,1349013330,643779535.4,125120541.7,75865268.49,3857063765,8685245853,24456963.54,3597809753,10018961.72,10019151.2,10469841.38,3715741934,10273925117,4645319970,22943302505,0,83872981508,0.33093,2.038959,0.397577,0.212001,1.858106,1.283069,1.69875,1.097968,5.800782,1.056432,4.424377,0.910768,3.232483,1.333076,268.754728,6.295525,1.238579,0.948959,1.153626,12.697929,4.373021,6.811701,6.454416,11.846401,6.722087,2.731813,2.269095,3.249875,23.977085,3.726219,15.052001,1.209471,287.554542,30.276947,0.619054,3.084349,0.983301,70.550226,19.26663,2.0352,41.444326,84.352196,189.9423,6.728345,989.791926,1.299976,1.039183,1.039738,812.615535,2234.543174,7.171661,18.95556,1,1.090183,8.64821E+19,1.43302E+27,32.3,93527849873,-1359613.075,0.297245
1992,4,165.732478,72039.8553,68696.98834,27566.40508,889626.1779,884748.6566,6059.511495,155719.3558,116361.784,5309.828859,26917.29794,4967.188546,590896.6524,1470566.67,1896176.821,856635.2594,591617.9529,77973.25661,87764.14514,2234723.492,402775.8746,27094930.74,605361.7703,4171763.312,1285698.855,1000010.98,734137.4518,4163672.241,12747928.19,3774238.073,3158263.998,6968608.339,101448161.4,51583177.95,4300.822247,3065.792005,6222202.268,1448496159,805431192.8,85909598.57,56240243.13,3748256653,6480873840,24799556.4,3671808704,10135631.19,10028910.76,10578148,3144409607,10362118411,4675964748,22253099828,0,87031519683,0.325928,2.056002,0.392936,0.212309,1.866385,1.298047,1.644942,1.099817,5.911615,1.062586,4.337923,0.925585,3.283206,1.304611,293.542427,6.854572,1.255965,1.033461,1.20011,14.157634,4.330793,7.725696,6.486573,10.301024,6.920533,2.817159,2.268649,3.55425,25.305065,3.689864,13.8547,1.20339,353.57358,34.808157,0.618231,3.050553,0.982758,75.752944,24.10444,1.397398,30.7234,81.972635,141.733706,6.822596,1010.149746,1.315114,1.040195,1.050494,687.667803,2253.72491,7.218972,18.38532,1,1.131238,3.89057E+19,1.68095E+27,31.24,96119920730,-1548375.253,0.299647
1992,5,168.485411,73613.41269,71086.67645,27596.74672,858119.7526,867634.04,5895.850927,153101.4577,118188.9626,5312.452614,26817.50472,5022.85291,584674.9486,1594926.584,2057259.449,922904.5352,599366.3008,78232.73837,90972.86838,2449835.23,424122.5787,29086898.07,538579.6718,4171763.312,1317998.609,1038927.773,738826.0404,4527288.062,13084176.09,3754941.105,3163306.182,6846700.326,82396362.09,63392073.79,4295.215654,3045.755456,6217895.395,1433733120,458052170.4,78969773.48,4479327.882,3382375729,6337690722,25146694.61,3745095008,10307891.87,10043793.49,10750190.33,3065681709,10409431340,4731027982,21835510204,0,88493673027,0.331342,2.100911,0.406604,0.212543,1.800287,1.272937,1.600514,1.081328,6.004442,1.063111,4.321841,0.935958,3.248636,1.414936,318.479229,7.384842,1.272414,1.0369,1.243986,15.52043,4.56032,8.293675,5.770989,10.301024,7.094393,2.926793,2.283137,3.864645,25.972528,3.670999,13.876819,1.182338,287.173038,42.77676,0.617425,3.030616,0.982078,74.980872,13.708298,1.284516,2.447005,73.970989,138.602358,6.918097,1030.31151,1.337465,1.041739,1.067579,670.450377,2264.015309,7.303981,18.040311,1,1.150243,2.460154,1.5655E+27,28.06,98732904404,-1667062.44,0.302684
1993,1,176.70584,74483.35832,71111.61017,25802.6861,859423.2957,868256.1993,5783.044291,157252.4374,114947.7296,5322.08872,27327.80582,5071.922724,598149.9769,1710338.359,2195116.043,975244.829,599185.5702,83482.87181,94000.67952,2661142.486,445242.7338,30913374.37,559423.241,4171763.312,1332061.572,949806.446,642438.4862,3450790.055,11519362.8,3653150.228,3274166.536,2318237.732,76912758.97,35154179.32,4291.309544,2419.595168,6212788.645,1397182491,312269015.2,52951047.98,7137421.009,3472561554,7152227592,25494978.3,3820734284,10372164.53,10047573.94,10801006.65,2971081994,10423928525,4747549731,21486184865,0,88811034651,0.347508,2.125739,0.406747,0.198725,1.803021,1.27385,1.569891,1.110645,5.839775,1.06504,4.404079,0.945101,3.323507,1.517324,339.820466,7.803655,1.272031,1.106486,1.28539,16.859124,4.787412,8.814466,5.994332,10.301024,7.17009,2.675726,1.985278,2.94571,22.866321,3.571483,14.363142,0.40033,268.061236,23.721923,0.616864,2.407568,0.981271,73.06936,9.345391,0.861297,3.899091,75.943311,156.415902,7.013913,1051.120599,1.345805,1.042131,1.072626,649.761858,2267.168396,7.329488,17.751702,1,1.154368,2.091739,1.76992E+27,28.06,1.01528E+11,-1774925.382,0.306088
1993,2,171.574568,67110.6574,70062.61911,25821.73956,859846.7808,861450.0566,6754.134113,155082.9379,111319.4289,5238.374739,27800.06427,5109.649141,571547.8427,1390394.797,1680767.584,705633.3897,577969.4904,88388.27542,79679.85596,1779061.756,395670.5859,29072466.87,580070.8338,5013171.936,1109883.07,979671.6364,685965.9474,3628221.407,12248313.33,3637789.213,3386008.642,3495944.115,76762794.88,36585356.49,4286.658755,2439.219613,6209353.351,1361644870,212979836.7,83553732.96,93115402.61,4532174016,8135793556,25845464.14,3894789810,10398920.97,10048984.18,10806640.13,3922905411,10433989354,4852722948,22877382504,0,90163590520,0.337417,1.915324,0.400747,0.198872,1.80391,1.263865,1.833507,1.095323,5.655444,1.048287,4.480187,0.952131,3.175698,1.233486,260.195458,5.646295,1.22699,1.171502,1.089563,11.270882,4.254394,8.28956,6.215575,12.378652,5.974169,2.75986,2.119788,3.097172,24.313313,3.556466,14.853772,0.603705,267.538572,24.687677,0.616195,2.427095,0.980728,71.210826,6.373927,1.359078,50.867877,99.116545,177.926033,7.110335,1071.493984,1.349276,1.042277,1.073185,857.921227,2269.356592,7.49186,18.901097,1,1.171949,8.48736E+19,1.89129E+27,31.78,1.0428E+11,-1666575.232,0.306644
